category,item.x,itemLabel,item.y,q_id,date of birth,description,sex_gender,country_citizenship
Category:Marxist theorists,http://www.wikidata.org/entity/Q1265394,Duncan Hallas,http://www.wikidata.org/entity/Q1265394,Q1265394,1925-12-23T00:00:00Z,British activist (1925-2002),male,United Kingdom|United Kingdom of Great Britain and Ireland
Category:Marxist theorists,http://www.wikidata.org/entity/Q1290391,Gajo Petrović,http://www.wikidata.org/entity/Q1290391,Q1290391,1927-03-12T00:00:00Z,Croatian philosopher,male,Croatia
Category:Marxist theorists,http://www.wikidata.org/entity/Q1382977,Evald Ilyenkov,http://www.wikidata.org/entity/Q1382977,Q1382977,1924-02-18T00:00:00Z,Russian philosopher,male,Soviet Union
Category:Marxist theorists,http://www.wikidata.org/entity/Q1388808,Valentin Voloshinov,http://www.wikidata.org/entity/Q1388808,Q1388808,1895-06-30T00:00Z|1895-06-18T00:00Z,Russian linguist,male,Russian Empire|Soviet Union
Category:Marxist theorists,http://www.wikidata.org/entity/Q1394376,Maximilien Rubel,http://www.wikidata.org/entity/Q1394376,Q1394376,1905-10-10T00:00:00Z,Marxist historian and council communist,male,France
Category:Marxist theorists,http://www.wikidata.org/entity/Q1399773,Thomas Bottomore,http://www.wikidata.org/entity/Q1399773,Q1399773,1920-04-08T00:00:00Z,British sociologist,male,United Kingdom|United Kingdom of Great Britain and Ireland
Category:Marxist theorists,http://www.wikidata.org/entity/Q1560806,Günter Mayer,http://www.wikidata.org/entity/Q1560806,Q1560806,1930-11-06T00:00:00Z,German musicologist,male,Germany|German Democratic Republic
Category:Marxist theorists,http://www.wikidata.org/entity/Q1602194,Helga Hörz,http://www.wikidata.org/entity/Q1602194,Q1602194,1935-07-27T00:00:00Z,German politician,female,Germany|German Democratic Republic
Category:Marxist theorists,http://www.wikidata.org/entity/Q1677912,J. Posadas,http://www.wikidata.org/entity/Q1677912,Q1677912,1912-01-01T00:00:00Z,Argentine Trotskyist (1912-1981),male,Argentina
Category:Marxist theorists,http://www.wikidata.org/entity/Q1711999,Julian Gumperz,http://www.wikidata.org/entity/Q1711999,Q1711999,1898-05-12T00:00:00Z,"German sociologist, publicist and political activist",male,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q1797633,Kozo Uno,http://www.wikidata.org/entity/Q1797633,Q1797633,1897-11-12T00:00:00Z,Japanese economist,male,Japan
Category:Marxist theorists,http://www.wikidata.org/entity/Q1818693,Leo Panitch,http://www.wikidata.org/entity/Q1818693,Q1818693,1945-05-03T00:00:00Z,Canadian writer,male,Canada
Category:Marxist theorists,http://www.wikidata.org/entity/Q1994903,Ernst Kolman,http://www.wikidata.org/entity/Q1994903,Q1994903,1892-12-06T00:00:00Z,Russian mathematician,male,Austria-Hungary|Soviet Union|Czechoslovakia
Category:Marxist theorists,http://www.wikidata.org/entity/Q1999078,John Lewis,http://www.wikidata.org/entity/Q1999078,Q1999078,1889-02-01T00:00:00Z,"philosopher, Unitarian minister and Marxist from Great Britain",male,United Kingdom
Category:Marxist theorists,http://www.wikidata.org/entity/Q2032731,Jacques Camatte,http://www.wikidata.org/entity/Q2032731,Q2032731,1935-01-01T00:00:00Z,French writer,male,France
Category:Marxist theorists,http://www.wikidata.org/entity/Q2033010,Gilles Dauvé,http://www.wikidata.org/entity/Q2033010,Q2033010,1947-01-01T00:00:00Z,French writer,male,France
Category:Marxist theorists,http://www.wikidata.org/entity/Q2036385,Ralph Miliband,http://www.wikidata.org/entity/Q2036385,Q2036385,1924-01-07T00:00:00Z,Marxist theorist,male,United Kingdom|Belgium|United Kingdom of Great Britain and Ireland
Category:Marxist theorists,http://www.wikidata.org/entity/Q2040386,René Zavaleta Mercado,http://www.wikidata.org/entity/Q2040386,Q2040386,1935-01-01T00:00:00Z,Bolivian politician,male,Bolivia
Category:Marxist theorists,http://www.wikidata.org/entity/Q2062175,Peter McLaren,http://www.wikidata.org/entity/Q2062175,Q2062175,1948-08-02T00:00:00Z,Canadian academic,male,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q2149289,Richard D. Wolff,http://www.wikidata.org/entity/Q2149289,Q2149289,1942-04-01T00:00:00Z,Marxian economist,male,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q2251061,Franco Berardi,http://www.wikidata.org/entity/Q2251061,Q2251061,1949-11-02T00:00:00Z,Italian Theorist,male,Italy
Category:Marxist theorists,http://www.wikidata.org/entity/Q2344574,Stephen Bronner,http://www.wikidata.org/entity/Q2344574,Q2344574,1949-08-19T00:00:00Z,"Political Science Professor, critical theorist",male,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q2378223,Rodney Arismendi,http://www.wikidata.org/entity/Q2378223,Q2378223,1913-03-21T00:00:00Z,Uruguayan politician,male,Uruguay
Category:Marxist theorists,http://www.wikidata.org/entity/Q2427567,Thomas T. Sekine,http://www.wikidata.org/entity/Q2427567,Q2427567,1933-01-01T00:00:00Z,Japanese economist,male,Japan
Category:Marxist theorists,http://www.wikidata.org/entity/Q2547521,Victor Alekseyevich Vaziulin,http://www.wikidata.org/entity/Q2547521,Q2547521,1932-08-30T00:00:00Z,Russian philosopher and university teacher (1932-2012),male,Russia|Soviet Union
Category:Marxist theorists,http://www.wikidata.org/entity/Q2576969,Manuel Sacristán,http://www.wikidata.org/entity/Q2576969,Q2576969,1925-09-05T00:00:00Z,Spanish philosopher,male,Spain
Category:Marxist theorists,http://www.wikidata.org/entity/Q2618384,Tran Duc Thao,http://www.wikidata.org/entity/Q2618384,Q2618384,1917-09-26T00:00:00Z,Phenomenology and Marxist philosophy,male,Vietnam
Category:Marxist theorists,http://www.wikidata.org/entity/Q2645274,Alfred Klahr,http://www.wikidata.org/entity/Q2645274,Q2645274,1904-09-16T00:00:00Z,Austrian historian and category:marxist historians,male,Austria
Category:Marxist theorists,http://www.wikidata.org/entity/Q2645956,William H. Hinton,http://www.wikidata.org/entity/Q2645956,Q2645956,1919-02-02T00:00:00Z,American writer,male,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q2740925,Juan Carlos Portantiero,http://www.wikidata.org/entity/Q2740925,Q2740925,1934-01-01T00:00:00Z,Argentine sociologist,male,Argentina
Category:Marxist theorists,http://www.wikidata.org/entity/Q2831837,Alberto Toscano,http://www.wikidata.org/entity/Q2831837,Q2831837,1977-01-01T00:00:00Z,British philosopher,male,United Kingdom
Category:Marxist theorists,http://www.wikidata.org/entity/Q2860997,Arghiri Emmanuel,http://www.wikidata.org/entity/Q2860997,Q2860997,1911-06-22T00:00:00Z,Franco-Greek economist,male,Greece
Category:Marxist theorists,http://www.wikidata.org/entity/Q2880838,Jorge Enea Spilimbergo,http://www.wikidata.org/entity/Q2880838,Q2880838,1928-09-25T00:00:00Z,Argentine politician,male,Argentina
Category:Marxist theorists,http://www.wikidata.org/entity/Q2918834,Eugene Kamenka,http://www.wikidata.org/entity/Q2918834,Q2918834,1928-03-04T00:00:00Z,Australian philosopher,male,Germany|Australia
Category:Marxist theorists,http://www.wikidata.org/entity/Q2993637,Boris Kagarlitsky,http://www.wikidata.org/entity/Q2993637,Q2993637,1958-08-29T00:00:00Z,Soviet dissident,male,Soviet Union|Russia
Category:Marxist theorists,http://www.wikidata.org/entity/Q3154929,Isabelle Garo,http://www.wikidata.org/entity/Q3154929,Q3154929,1963-09-05T00:00:00Z,French philosopher,female,France
Category:Marxist theorists,http://www.wikidata.org/entity/Q3158282,Jacques Bidet,http://www.wikidata.org/entity/Q3158282,Q3158282,1935-01-01T00:00:00Z,French philosopher,male,France
Category:Marxist theorists,http://www.wikidata.org/entity/Q3184982,Joseph Gabel,http://www.wikidata.org/entity/Q3184982,Q3184982,1912-07-12T00:00:00Z,French philosopher and sociologist,male,France
Category:Marxist theorists,http://www.wikidata.org/entity/Q3265717,Lucien Sebag,http://www.wikidata.org/entity/Q3265717,Q3265717,1933-01-30T00:00:00Z,French anthropologist,male,France
Category:Marxist theorists,http://www.wikidata.org/entity/Q3265723,Lucien Sève,http://www.wikidata.org/entity/Q3265723,Q3265723,1926-12-09T00:00:00Z,French philosopher and political activist,male,France
Category:Marxist theorists,http://www.wikidata.org/entity/Q3289162,Marcel Liebman,http://www.wikidata.org/entity/Q3289162,Q3289162,1929-07-07T00:00:00Z,Belgian historian,male,Belgium
Category:Marxist theorists,http://www.wikidata.org/entity/Q3309295,Michel Clouscard,http://www.wikidata.org/entity/Q3309295,Q3309295,1928-08-06T00:00:00Z,French Marxist philosopher and sociologist,male,France
Category:Marxist theorists,http://www.wikidata.org/entity/Q3310673,George Novack,http://www.wikidata.org/entity/Q3310673,Q3310673,1905-08-05T00:00:00Z,American politician,male,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q3312100,Marshall Berman,http://www.wikidata.org/entity/Q3312100,Q3312100,1940-11-24T00:00:00Z,American philosopher,male,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q3341943,Nina Power,http://www.wikidata.org/entity/Q3341943,Q3341943,1953-01-01T00:00:00Z,British philosopher,female,United Kingdom
Category:Marxist theorists,http://www.wikidata.org/entity/Q3378455,Raphael Samuel,http://www.wikidata.org/entity/Q3378455,Q3378455,1934-09-26T00:00Z|1934-12-26T00:00Z,British historian,male,United Kingdom
Category:Marxist theorists,http://www.wikidata.org/entity/Q3482377,Jonathan Wolff,http://www.wikidata.org/entity/Q3482377,Q3482377,1959-06-25T00:00:00Z,English political philosopher,male,NA
Category:Marxist theorists,http://www.wikidata.org/entity/Q4160071,Selma James,http://www.wikidata.org/entity/Q4160071,Q4160071,1930-08-15T00:00:00Z,American feminist,female,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q4227535,Paul Cockshott,http://www.wikidata.org/entity/Q4227535,Q4227535,1952-03-16T00:00:00Z,British computer scientist,male,United Kingdom
Category:Marxist theorists,http://www.wikidata.org/entity/Q4296631,Mark Mitin,http://www.wikidata.org/entity/Q4296631,Q4296631,1901-06-22T00:00:00Z,Soviet philosopher and journalist (1901-1987),male,Russian Empire|Russian Republic|Russian Socialist Federative Soviet Republic|Soviet Union
Category:Marxist theorists,http://www.wikidata.org/entity/Q4330851,Mikhail Ovsyannikov,http://www.wikidata.org/entity/Q4330851,Q4330851,1915-11-21T00:00:00Z,Russian historian and philosopher,male,Soviet Union
Category:Marxist theorists,http://www.wikidata.org/entity/Q4678802,Adam Buick,http://www.wikidata.org/entity/Q4678802,Q4678802,1944-01-06T00:00:00Z,British politician,male,NA
Category:Marxist theorists,http://www.wikidata.org/entity/Q4757636,Andrew Kliman,http://www.wikidata.org/entity/Q4757636,Q4757636,NA,American economist,male,NA
Category:Marxist theorists,http://www.wikidata.org/entity/Q4760443,Andy Blunden,http://www.wikidata.org/entity/Q4760443,Q4760443,1945-10-11T00:00:00Z,Australian philosopher,male,Australia
Category:Marxist theorists,http://www.wikidata.org/entity/Q4832951,Bijan Jazani,http://www.wikidata.org/entity/Q4832951,Q4832951,1938-01-01T00:00:00Z,Iranian politician (1938-1975),male,Iran
Category:Marxist theorists,http://www.wikidata.org/entity/Q4841140,Badruddin Umar,http://www.wikidata.org/entity/Q4841140,Q4841140,1931-12-20T00:00:00Z,Bangladeshi politician,male,Bangladesh|British India|Pakistan
Category:Marxist theorists,http://www.wikidata.org/entity/Q4910039,Bill Martin,http://www.wikidata.org/entity/Q4910039,Q4910039,1956-01-01T00:00:00Z,American philosopher,male,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q4953061,Božidar Debenjak,http://www.wikidata.org/entity/Q4953061,Q4953061,1935-05-07T00:00:00Z,slovenian marxist philosopher,male,Slovenia|Kingdom of Yugoslavia|Yugoslavia
Category:Marxist theorists,http://www.wikidata.org/entity/Q4962113,Brett Clark,http://www.wikidata.org/entity/Q4962113,Q4962113,1972-01-01T00:00:00Z,American sociologist,male,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q5262431,Derek Wall,http://www.wikidata.org/entity/Q5262431,Q5262431,1965-05-26T00:00:00Z,British environmentalist,male,United Kingdom
Category:Marxist theorists,http://www.wikidata.org/entity/Q5337277,Edgar Hardcastle,http://www.wikidata.org/entity/Q5337277,Q5337277,1899-01-01T00:00:00Z,British economist,male,NA
Category:Marxist theorists,http://www.wikidata.org/entity/Q5495995,Fred Newman,http://www.wikidata.org/entity/Q5495995,Q5495995,1935-06-17T00:00:00Z,"American activist, writer, philosopher and psychotherapist",male,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q5511260,Fyodor Khaskhachikh,http://www.wikidata.org/entity/Q5511260,Q5511260,1907-03-21T00:00:00Z,Soviet philosopher,male,Russian Empire|Soviet Union
Category:Marxist theorists,http://www.wikidata.org/entity/Q5538761,George E. McCarthy,http://www.wikidata.org/entity/Q5538761,Q5538761,1946-01-01T00:00:00Z,American sociologist,male,NA
Category:Marxist theorists,http://www.wikidata.org/entity/Q5549253,Gerald Horne,http://www.wikidata.org/entity/Q5549253,Q5549253,1949-01-01T00:00:00Z,Professor of History and African American Studies,male,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q5584164,Gopal Balakrishnan,http://www.wikidata.org/entity/Q5584164,Q5584164,1966-02-27T00:00:00Z,American philosopher,male,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q5605480,Greg Dawes,http://www.wikidata.org/entity/Q5605480,Q5605480,1957-01-01T00:00:00Z,American academic,male,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q5609788,Harry Cleaver,http://www.wikidata.org/entity/Q5609788,Q5609788,1944-01-21T00:00:00Z,American economist,male,NA
Category:Marxist theorists,http://www.wikidata.org/entity/Q5703734,Helena Sheehan,http://www.wikidata.org/entity/Q5703734,Q5703734,1944-01-01T00:00:00Z,Irish politician,female,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q5763005,Hillel Ticktin,http://www.wikidata.org/entity/Q5763005,Q5763005,1937-01-01T00:00:00Z,Marxist theorist,male,NA
Category:Marxist theorists,http://www.wikidata.org/entity/Q5807009,Paul Hirst,http://www.wikidata.org/entity/Q5807009,Q5807009,1946-05-20T00:00:00Z,British sociologist,male,United Kingdom
Category:Marxist theorists,http://www.wikidata.org/entity/Q6110997,Jack Amariglio,http://www.wikidata.org/entity/Q6110997,Q6110997,1951-04-06T00:00:00Z,American economist and theorist,male,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q6219620,John Asimakopoulos,http://www.wikidata.org/entity/Q6219620,Q6219620,1970-09-10T00:00:00Z,Greek-American sociologist,male,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q6315193,Harry Haywood,http://www.wikidata.org/entity/Q6315193,Q6315193,1898-02-06T00:00:00Z,American politician,male,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q6323300,K. Damodaran,http://www.wikidata.org/entity/Q6323300,Q6323300,1912-02-25T00:00:00Z,Indian politician and writer.,male,NA
Category:Marxist theorists,http://www.wikidata.org/entity/Q6831873,Michael Kidron,http://www.wikidata.org/entity/Q6831873,Q6831873,1930-09-20T00:00:00Z,South African cartographer,male,South Africa
Category:Marxist theorists,http://www.wikidata.org/entity/Q7025435,Nicholas Garnham,http://www.wikidata.org/entity/Q7025435,Q7025435,1937-01-01T00:00:00Z,British academic,male,NA
Category:Marxist theorists,http://www.wikidata.org/entity/Q7032398,Nigel Gibson,http://www.wikidata.org/entity/Q7032398,Q7032398,2000-01-01T00:00:00Z,British activist and academic,male,United Kingdom
Category:Marxist theorists,http://www.wikidata.org/entity/Q7052261,Norman Geras,http://www.wikidata.org/entity/Q7052261,Q7052261,1943-08-25T00:00:00Z,British political theorist,male,United Kingdom
Category:Marxist theorists,http://www.wikidata.org/entity/Q7087533,Oliver Feltham,http://www.wikidata.org/entity/Q7087533,Q7087533,1950-01-01T00:00:00Z,Australian philosopher,male,Australia
Category:Marxist theorists,http://www.wikidata.org/entity/Q7152277,Paul Mattick Jr.,http://www.wikidata.org/entity/Q7152277,Q7152277,1944-01-01T00:00:00Z,Marxist theorist,male,United States of America
Category:Marxist theorists,http://www.wikidata.org/entity/Q7287412,Ralph Dumain,http://www.wikidata.org/entity/Q7287412,Q7287412,NA,American librarian,male,NA
