item,itemLabel,q_id,date of birth,description,sex_gender,country_citizenship
http://www.wikidata.org/entity/Q64426,Ernst Richter,Q64426,1808-10-24T00:00:00Z,German musical theorist,male,Germany
http://www.wikidata.org/entity/Q65210,Lorenz Christoph Mizler,Q65210,1711-07-26T00:00:00Z,German music historian and polymath,male,Germany
http://www.wikidata.org/entity/Q65356,Sethus Calvisius,Q65356,1556-02-21T00:00:00Z,"German music theorist, composer, chronologer, astronomer, and teacher",male,Germany
http://www.wikidata.org/entity/Q192238,Guido of Arezzo,Q192238,0992-01-01T00:00:00Z,"11th century Italian monk, inventor of modern musical notation",male,
http://www.wikidata.org/entity/Q358235,Walter Odington,Q358235,1300-01-01T00:00:00Z,English Benedictine scientific and musical author,male,Kingdom of England
http://www.wikidata.org/entity/Q378148,Johannes Ciconia,Q378148,1370-01-01T00:00:00Z,Flemish composer and music theorist,male,Prince-Bishopric of Liège|France
http://www.wikidata.org/entity/Q599071,Johannes Cotto,Q599071,1100-01-01T00:00:00Z,English music theorist,male,England
http://www.wikidata.org/entity/Q725859,Herman of Carinthia,Q725859,1100-01-01T00:00Z|1110-01-01T00:00Z,"medieval philosopher, astronomer and scientist",male,Holy Roman Empire
http://www.wikidata.org/entity/Q1004128,Frutolf of Michelsberg,Q1004128,1038-01-01T00:00:00Z,German historian,male,Germany
http://www.wikidata.org/entity/Q1089729,James of Hesbaye,Q1089729,1260-01-01T00:00:00Z,Franco-Flemish music theorist,male,
http://www.wikidata.org/entity/Q2524260,Lorenzo da Firenze,Q2524260,,Italian composer,male,
http://www.wikidata.org/entity/Q3720414,Egidius de Francia,Q3720414,1400-01-01T00:00:00Z,medieval French composer and musicologist,male,France
http://www.wikidata.org/entity/Q7519929,Simon Tunsted,Q7519929,1350-01-01T00:00:00Z,English music writer,male,
http://www.wikidata.org/entity/Q106001177,Giovanni Spartario,Q106001177,,,male,
http://www.wikidata.org/entity/Q211029,Edward O. Wilson,Q211029,1929-06-10T00:00:00Z,U.S. biologist and author,male,United States of America
http://www.wikidata.org/entity/Q275103,Tomoko Ohta,Q275103,1933-09-07T00:00:00Z,Japanese biologist,female,Japan
http://www.wikidata.org/entity/Q471816,Motoo Kimura,Q471816,1924-11-13T00:00:00Z,Japanese scientist,male,Empire of Japan|Japan
http://www.wikidata.org/entity/Q964151,Masatoshi Nei,Q964151,1931-01-02T00:00:00Z,American geneticist,male,United States of America
http://www.wikidata.org/entity/Q1243023,Thomas H. Jukes,Q1243023,1906-08-26T00:00:00Z,American scientist,male,United Kingdom|United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q1695121,Michael Lynch,Q1695121,1951-12-06T00:00:00Z,American geneticist,male,United States of America
http://www.wikidata.org/entity/Q6113668,Jack Lester King,Q6113668,1934-03-09T00:00:00Z,American biologist,male,
http://www.wikidata.org/entity/Q7610174,Stephen P. Hubbell,Q7610174,1942-02-17T00:00:00Z,"community ecologist, theoretical ecologist",male,United States of America
http://www.wikidata.org/entity/Q237173,Mary Parker Follett,Q237173,1868-09-03T00:00:00Z,American academic,female,United States of America
http://www.wikidata.org/entity/Q5129344,Claudio Ciborra,Q5129344,1951-01-01T00:00:00Z,Italian academic,male,Italy
http://www.wikidata.org/entity/Q328887,Karl E. Weick,Q328887,1936-10-31T00:00:00Z,Organisational psychologist,male,United States of America
http://www.wikidata.org/entity/Q5622088,Guy Benveniste,Q5622088,1927-02-27T00:00:00Z,"academic Scholar, Professor Emeritus in the University of California, Berkeley",male,United States of America
http://www.wikidata.org/entity/Q7100953,Ordway Tead,Q7100953,1891-09-10T00:00:00Z,American academic,male,United States of America
http://www.wikidata.org/entity/Q7174135,Peter G. Klein,Q7174135,1966-05-08T00:00:00Z,American economist,male,United States of America
http://www.wikidata.org/entity/Q8016437,William P. Barnett,Q8016437,1958-01-01T00:00:00Z,American academic,male,United States of America
http://www.wikidata.org/entity/Q16196334,E.S. Wibbeke,Q16196334,1965-01-01T00:00:00Z,American organisational theorist,female,
http://www.wikidata.org/entity/Q17098233,Katherine Klein,Q17098233,,American psychologist,female,United States of America
http://www.wikidata.org/entity/Q18685021,Alan Briskin,Q18685021,1954-01-01T00:00:00Z,American writer,male,United States of America
http://www.wikidata.org/entity/Q20657546,Paul S. Goodman,Q20657546,1937-01-01T00:00:00Z,American organizational psychologist and filmmaker,male,United States of America
http://www.wikidata.org/entity/Q20675733,Kathleen M. Sutcliffe,Q20675733,1950-01-01T00:00:00Z,,female,United States of America
http://www.wikidata.org/entity/Q20711264,Nicolas Valcik,Q20711264,,,male,
http://www.wikidata.org/entity/Q28870693,Michael T. Hannan,Q28870693,1943-07-14T00:00:00Z,American sociologist of Stanford University,male,United States of America
http://www.wikidata.org/entity/Q29940143,Charles D. Wrege,Q29940143,1924-03-11T00:00:00Z,American historian,male,
http://www.wikidata.org/entity/Q29960483,Richard H. Lansburgh,Q29960483,1893-09-26T00:00:00Z,,male,
http://www.wikidata.org/entity/Q2975413,Willis Carto,Q2975413,1926-07-17T00:00:00Z,American activist,male,United States of America
http://www.wikidata.org/entity/Q72998,Paul Lorenzen,Q72998,1915-03-24T00:00:00Z,German mathematician and philosopher,male,Germany
http://www.wikidata.org/entity/Q448086,Jacques Herbrand,Q448086,1908-02-12T00:00:00Z,French mathematician,male,France
http://www.wikidata.org/entity/Q873653,Gaisi Takeuti,Q873653,1926-01-25T00:00:00Z,Japanese mathematician,male,Japan
http://www.wikidata.org/entity/Q1773977,T. M. Scanlon,Q1773977,1940-06-28T00:00:00Z,American philosopher,male,United States of America
http://www.wikidata.org/entity/Q2577855,William Alvin Howard,Q2577855,1926-01-01T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q3011853,Dag Prawitz,Q3011853,1936-01-01T00:00:00Z,Swedish philosopher and logician,male,Sweden
http://www.wikidata.org/entity/Q3087821,Jean-Yves Girard,Q3087821,1947-01-01T00:00:00Z,French logician,male,France
http://www.wikidata.org/entity/Q5273594,Dick de Jongh,Q5273594,1939-10-19T00:00:00Z,Dutch mathematician,male,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q6097897,Jan Śleszyński,Q6097897,1854-07-23T00:00:00Z,Polish mathematician,male,Russian Empire|Second Polish Republic
http://www.wikidata.org/entity/Q8007226,William Craig,Q8007226,1918-11-13T00:00:00Z,American logician,male,United States of America
http://www.wikidata.org/entity/Q16105913,Melvin Fitting,Q16105913,1942-01-24T00:00:00Z,logician,male,United States of America
http://www.wikidata.org/entity/Q15455382,Paul Gauduchon,Q15455382,1945-03-22T00:00:00Z,French mathematician,male,France
http://www.wikidata.org/entity/Q355237,Bruno Latour,Q355237,1947-06-22T00:00:00Z,"French sociologist, philosopher and anthropologist",male,France
http://www.wikidata.org/entity/Q645685,John Law,Q645685,1946-05-16T00:00:00Z,British sociologist,male,United Kingdom
http://www.wikidata.org/entity/Q1381779,Michel Callon,Q1381779,1945-01-01T00:00:00Z,French sociologist,male,France
http://www.wikidata.org/entity/Q2851465,Annemarie Mol,Q2851465,1958-09-13T00:00Z|1958-01-01T00:00Z,Dutch ethnographer and philosopher,female,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q3275582,Madeleine Akrich,Q3275582,1959-03-04T00:00:00Z,French engineer,female,France
http://www.wikidata.org/entity/Q15492598,Helen Verran,Q15492598,1945-01-01T00:00:00Z,Australian historian,female,Nigeria|Australia
http://www.wikidata.org/entity/Q725020,Stanley Cavell,Q725020,1926-09-01T00:00:00Z,American philosopher,male,United States of America
http://www.wikidata.org/entity/Q2899403,Bertram D. Lewin,Q2899403,1896-01-01T00:00:00Z,American psychoanalyst,male,United States of America
http://www.wikidata.org/entity/Q7610055,Stephen Mulhall,Q7610055,1962-01-01T00:00:00Z,British philosopher,male,United Kingdom
http://www.wikidata.org/entity/Q68954,Fritz Hippler,Q68954,1909-08-17T00:00:00Z,German film director,male,Germany
http://www.wikidata.org/entity/Q74334,Jonathan Beller,Q74334,2000-01-01T00:00:00Z,film theorist,male,United States of America
http://www.wikidata.org/entity/Q76435,Siegfried Kracauer,Q76435,1889-02-08T00:00:00Z,"German writer, journalist, sociologist, cultural critic, and film theorist (1889-1966)",male,German Empire|Weimar Republic
http://www.wikidata.org/entity/Q95954,Thomas Elsaesser,Q95954,1943-06-22T00:00:00Z,German film historian,male,Germany
http://www.wikidata.org/entity/Q127109,Marcel L'Herbier,Q127109,1888-04-23T00:00:00Z,film director,male,France
http://www.wikidata.org/entity/Q158250,Peter Bogdanovich,Q158250,1939-07-30T00:00:00Z,American film director,male,United States of America
http://www.wikidata.org/entity/Q167475,Jacques Rivette,Q167475,1928-03-01T00:00:00Z,"French film director, screenwriter and film critic",male,France
http://www.wikidata.org/entity/Q201882,Richard Roeper,Q201882,1959-10-17T00:00:00Z,American writer and film critic,male,United States of America
http://www.wikidata.org/entity/Q212173,Roger Ebert,Q212173,1942-06-18T00:00:00Z,"American film critic, author, journalist, and TV presenter",male,United States of America
http://www.wikidata.org/entity/Q213597,Hans Richter,Q213597,1888-04-06T00:00:00Z,artist (1888-1976),male,Germany|United States of America
http://www.wikidata.org/entity/Q213642,Rudolf Arnheim,Q213642,1904-07-15T00:00:00Z,German psychologist,male,Germany
http://www.wikidata.org/entity/Q289645,Pascal Bonitzer,Q289645,1946-02-01T00:00:00Z,French film director and screenwriter,male,France
http://www.wikidata.org/entity/Q312467,Viktor Shklovsky,Q312467,1893-01-12T00:00:00Z,Russian writer,male,Russian Empire|Russian Socialist Federative Soviet Republic|Soviet Union
http://www.wikidata.org/entity/Q314926,John Waters,Q314926,1946-04-22T00:00:00Z,"American filmmaker, actor, comedian and writer",male,United States of America
http://www.wikidata.org/entity/Q318292,Roger Corman,Q318292,1926-04-05T00:00:00Z,"American film director, producer, and actor",male,United States of America
http://www.wikidata.org/entity/Q360084,Juri Lotman,Q360084,1922-02-28T00:00:00Z,Estonian semiotician,male,Russian Socialist Federative Soviet Republic|Soviet Union|Estonia
http://www.wikidata.org/entity/Q362544,André Bazin,Q362544,1918-04-18T00:00Z|1918-04-08T00:00Z,French film critic and theorist,male,France
http://www.wikidata.org/entity/Q387074,Jean Mitry,Q387074,1904-11-07T00:00:00Z,French film theorist,male,France
http://www.wikidata.org/entity/Q450382,Maya Deren,Q450382,1917-04-29T00:00:00Z,American filmmaker (1917-1961),female,United States of America
http://www.wikidata.org/entity/Q456968,Jean Epstein,Q456968,1897-03-25T00:00:00Z,"French film director, essayist and novelist",male,France
http://www.wikidata.org/entity/Q459299,Raúl Ruiz,Q459299,1941-07-25T00:00:00Z,filmmaker (1941-2011),male,Chile|France
http://www.wikidata.org/entity/Q469963,Béla Balázs,Q469963,1884-08-04T00:00:00Z,Hungarian writer,male,Hungary
http://www.wikidata.org/entity/Q507162,Andrew Sarris,Q507162,1928-10-31T00:00:00Z,American film critic,male,United States of America
http://www.wikidata.org/entity/Q638397,David Bordwell,Q638397,1947-07-23T00:00:00Z,American film historian,male,United States of America
http://www.wikidata.org/entity/Q656502,Joaquim Sapinho,Q656502,1965-01-01T00:00:00Z,Portuguese film director,male,Portugal
http://www.wikidata.org/entity/Q698676,Stan Brakhage,Q698676,1933-01-14T00:00:00Z,American filmmaker (1933-2003),male,United States of America
http://www.wikidata.org/entity/Q711939,Luc Moullet,Q711939,1937-10-14T00:00:00Z,French film director,male,France
http://www.wikidata.org/entity/Q716442,Vincent Canby,Q716442,1924-07-27T00:00:00Z,American film critic,male,United States of America
http://www.wikidata.org/entity/Q717204,Kim Newman,Q717204,1959-07-31T00:00:00Z,English novelist,male,United Kingdom
http://www.wikidata.org/entity/Q718329,Shlomo Sand,Q718329,1946-09-10T00:00:00Z,Israeli historian,male,Israel
http://www.wikidata.org/entity/Q731195,Leonard Maltin,Q731195,1950-12-18T00:00:00Z,"American film critic, writer, and historian",male,United States of America
http://www.wikidata.org/entity/Q917218,Tomlinson Holman,Q917218,1946-06-08T00:00:00Z,American audio engineer,male,United States of America
http://www.wikidata.org/entity/Q918681,Jean Douchet,Q918681,1929-01-19T00:00:00Z,French film critic,male,France
http://www.wikidata.org/entity/Q924216,Vivian Sobchack,Q924216,1940-01-01T00:00:00Z,American film critic,female,United States of America
http://www.wikidata.org/entity/Q932276,Christian Metz,Q932276,1931-12-12T00:00:00Z,French film critic,male,France
http://www.wikidata.org/entity/Q937817,Ricciotto Canudo,Q937817,1877-01-02T00:00:00Z,French writer,male,France
http://www.wikidata.org/entity/Q997312,Peter Wollen,Q997312,1938-06-29T00:00:00Z,British filmmaker,male,United Kingdom
http://www.wikidata.org/entity/Q1063922,Charles Champlin,Q1063922,1926-03-23T00:00:00Z,film critic,male,United States of America
http://www.wikidata.org/entity/Q1094810,Claire Johnston,Q1094810,1940-01-01T00:00:00Z,British feminist,female,United Kingdom
http://www.wikidata.org/entity/Q1176847,David Thomson,Q1176847,1941-02-18T00:00:00Z,British film critic and historian,male,United States of America|United Kingdom
http://www.wikidata.org/entity/Q1187636,Ante Peterlić,Q1187636,1936-05-18T00:00:00Z,,male,
http://www.wikidata.org/entity/Q1308340,Shigehiko Hasumi,Q1308340,1936-04-29T00:00:00Z,Japanese film critic,male,Japan
http://www.wikidata.org/entity/Q1334323,Elvis Mitchell,Q1334323,1958-12-06T00:00:00Z,American film critic,male,United States of America
http://www.wikidata.org/entity/Q1337327,Emilie Kiep-Altenloh,Q1337327,1888-07-30T00:00:00Z,German politician (1888-1985),female,Germany
http://www.wikidata.org/entity/Q1346836,Ephraim Katz,Q1346836,1932-03-11T00:00:00Z,American journalist,male,United States of America
http://www.wikidata.org/entity/Q1352652,Syd Field,Q1352652,1935-12-19T00:00:00Z,American screenwriting guru,male,United States of America
http://www.wikidata.org/entity/Q1394956,Walter Murch,Q1394956,1943-07-12T00:00:00Z,American film editor and sound designer,male,United States of America
http://www.wikidata.org/entity/Q1454098,Richard Schickel,Q1454098,1933-02-10T00:00:00Z,American film scholar,male,United States of America
http://www.wikidata.org/entity/Q1688012,Jerzy Toeplitz,Q1688012,1909-11-24T00:00:00Z,Polish film educator,male,Poland
http://www.wikidata.org/entity/Q1724729,Kevin Brownlow,Q1724729,1938-06-02T00:00:00Z,English filmmaker and film historian,male,United Kingdom
http://www.wikidata.org/entity/Q1807850,Laura U. Marks,Q1807850,1963-09-14T00:00:00Z,Media scholar,female,United States of America
http://www.wikidata.org/entity/Q1872704,Robin Wood,Q1872704,1931-02-23T00:00:00Z,Canadian film critic and educator,male,Canada
http://www.wikidata.org/entity/Q2133170,Kaja Silverman,Q2133170,1947-09-16T00:00:00Z,American film theorist,female,United States of America
http://www.wikidata.org/entity/Q2274006,Gerima Haile,Q2274006,1946-03-04T00:00:00Z,"Ethiopian director, film professor, philosopher, and writer",male,United States of America
http://www.wikidata.org/entity/Q2352005,Rex Reed,Q2352005,1938-10-02T00:00:00Z,American film critic,male,United States of America
http://www.wikidata.org/entity/Q2417140,Robert McKee,Q2417140,1941-01-30T00:00:00Z,American academic specialised in seminars for screenwriters,male,United States of America
http://www.wikidata.org/entity/Q2559571,Noël Burch,Q2559571,1932-01-22T00:00:00Z,French film critic,male,United States of America|France
http://www.wikidata.org/entity/Q2744009,Buddhadeb Dasgupta,Q2744009,1944-02-11T00:00:00Z,Indian director,male,India
http://www.wikidata.org/entity/Q2907850,Bob Thomas,Q2907850,1922-01-26T00:00:00Z,American journalist,male,United States of America
http://www.wikidata.org/entity/Q3039398,Drew Casper,Q3039398,1953-01-01T00:00:00Z,American academic,male,United States of America
http://www.wikidata.org/entity/Q3047293,Eddie Muller,Q3047293,1958-10-15T00:00:00Z,American film critic,male,United States of America
http://www.wikidata.org/entity/Q3138805,Nick Clooney,Q3138805,1934-01-13T00:00:00Z,"American journalist, anchorman, and television host",male,United States of America
http://www.wikidata.org/entity/Q3158167,Jacques Aumont,Q3158167,1942-02-25T00:00:00Z,French academic and writer on film theory,male,France
http://www.wikidata.org/entity/Q3166621,Jean-Louis Baudry,Q3166621,1930-03-02T00:00:00Z,French writer,male,France
http://www.wikidata.org/entity/Q3168029,Jean-Michel Frodon,Q3168029,1953-09-20T00:00:00Z,"Film critic, writer, journalist, professor",male,France
http://www.wikidata.org/entity/Q3185353,Joseph McBride,Q3185353,1947-08-09T00:00:00Z,American screenwriter,male,United States of America
http://www.wikidata.org/entity/Q3187993,Judith Crist,Q3187993,1922-05-22T00:00:00Z,American film critic,female,United States of America
http://www.wikidata.org/entity/Q3271219,Léon Moussinac,Q3271219,1890-01-19T00:00:00Z,French historian and film critic,male,France
